"Frequency (GHz)","Fitted","Frequency (GHz)","Insertion Loss","Uncertainty @12.89GHz 17.855% - Frequency (GHz)","Uncertainty @12.89GHz 17.855% - Insertion Loss / in (dB)","Uncertainty @16.00GHz 8.406% - Frequency (GHz)","Uncertainty @16.00GHz 8.406% - Insertion Loss / in (dB)","Uncertainty @28.00GHz 5.993% - Frequency (GHz)","Uncertainty @28.00GHz 5.993% - Insertion Loss / in (dB)","Uncertainty @4.00GHz 13.734% - Frequency (GHz)","Uncertainty @4.00GHz 13.734% - Insertion Loss / in (dB)","Uncertainty @8.00GHz 48.130% - Frequency (GHz)","Uncertainty @8.00GHz 48.130% - Insertion Loss / in (dB)"
13.600000000000001,0.8384847099791247,13.600000000000001,0.8246701361030686,,,,,,,,,,
13.64,0.839995141122597,13.64,0.8391482999207434,,,,,,,,,,
13.680000000000001,0.8415039744494853,13.680000000000001,0.8480690443343288,,,,,,,,,,
13.72,0.8430112173397667,13.72,0.8740247433391217,,,,,,,,,,
13.760000000000002,0.8445168771224957,13.760000000000002,0.8760659362917368,,,,,,,,,,
13.8,0.8460209610763022,13.8,0.9120611147262332,,,,,,,,,,
13.840000000000002,0.8475234764298836,13.840000000000002,0.9330995251329337,,,,,,,,,,
13.88,0.8490244303624914,13.88,0.9855994348263488,,,,,,,,,,
13.920000000000002,0.8505238300044098,13.920000000000002,1.0070971423591173,,,,,,,,,,
13.96,0.8520216824374293,13.96,1.0008984448449885,,,,,,,,,,
14,0.8535179946953152,14,0.9571187186353609,,,,,,,,,,
14.040000000000001,0.8550127737642694,14.040000000000001,0.9174829546255482,,,,,,,,,,
14.08,0.8565060265833866,14.08,0.8864994902295105,,,,,,,,,,
14.120000000000001,0.8579977600451033,14.120000000000001,0.8838109510710976,,,,,,,,,,
14.16,0.8594879809956452,14.16,0.8658015142585018,,,,,,,,,,
14.200000000000001,0.860976696235465,14.200000000000001,0.8565733239368261,,,,,,,,,,
14.24,0.8624639125196768,14.24,0.8537332773389688,,,,,,,,,,
14.280000000000001,0.8639496365584847,14.280000000000001,0.8380793130778724,,,,,,,,,,
14.32,0.8654338750176067,14.32,0.8475466686078033,,,,,,,,,,
14.360000000000001,0.8669166345186927,14.360000000000001,0.8357847005525053,,,,,,,,,,
14.4,0.8683979216397375,14.4,0.8435769431812644,,,,,,,,,,
14.440000000000001,0.8698777429154895,14.440000000000001,0.8390891942384862,,,,,,,,,,
14.48,0.8713561048378539,14.48,0.8424295804637204,,,,,,,,,,
14.520000000000001,0.8728330138562905,14.520000000000001,0.8456668424683984,,,,,,,,,,
14.56,0.8743084763782079,14.56,0.8556583279337254,,,,,,,,,,
14.600000000000001,0.8757824987693523,14.600000000000001,0.8645331153486234,,,,,,,,,,
14.64,0.877255087354192,14.64,0.8919371480924301,,,,,,,,,,
14.680000000000001,0.8787262484162965,14.680000000000001,0.9146730947442427,,,,,,,,,,
14.72,0.8801959881987116,14.72,0.9440079764064279,,,,,,,,,,
14.760000000000002,0.8816643129043308,14.760000000000002,0.9454912895771096,,,,,,,,,,
14.8,0.8831312286962612,14.8,0.9330901298684158,,,,,,,,,,
14.840000000000002,0.8845967416981851,14.840000000000002,0.9069788744252044,,,,,,,,,,
14.88,0.8860608579947188,14.88,0.8937176289293338,,,,,,,,,,
14.920000000000002,0.8875235836317645,14.920000000000002,0.8776458218171201,,,,,,,,,,
14.96,0.8889849246168615,14.96,0.879758327268826,,,,,,,,,,
15.000000000000002,0.8904448869195305,15.000000000000002,0.8661105192038314,,,,,,,,,,
15.040000000000001,0.8919034764716144,15.040000000000001,0.8718398415289375,,,,,,,,,,
15.08,0.8933606991676167,15.08,0.8613736634952128,,,,,,,,,,
15.120000000000001,0.894816560865035,15.120000000000001,0.8604874937820874,,,,,,,,,,
15.16,0.896271067384689,15.16,0.8616927945192696,,,,,,,,,,
15.200000000000001,0.8977242245110482,15.200000000000001,0.8591718999081143,,,,,,,,,,
15.24,0.8991760379925522,15.24,0.8604873122171612,,,,,,,,,,
15.280000000000001,0.900626513541931,15.280000000000001,0.8626545859361124,,,,,,,,,,
15.32,0.9020756568365175,15.32,0.8600687295319153,,,,,,,,,,
15.360000000000001,0.9035234735185607,15.360000000000001,0.866310056166693,,,,,,,,,,
15.4,0.9049699691955313,15.4,0.8664540323839697,,,,,,,,,,
15.440000000000001,0.9064151494404276,15.440000000000001,0.8813437020329093,,,,,,,,,,
15.48,0.9078590197920748,15.48,0.8920994057984922,,,,,,,,,,
15.520000000000001,0.9093015857554232,15.520000000000001,0.9144806705537067,,,,,,,,,,
15.56,0.9107428528018414,15.56,0.9255206385184498,,,,,,,,,,
15.600000000000001,0.9121828263694073,15.600000000000001,0.9209662469539487,,,,,,,,,,
15.64,0.9136215118631955,15.64,0.910351619231017,,,,,,,,,,
15.680000000000001,0.915058914655561,15.680000000000001,0.8944449691418279,,,,,,,,,,
15.72,0.9164950400864209,15.72,0.8871314363801935,,,,,,,,,,
15.760000000000002,0.9179298934635318,15.760000000000002,0.8763234744112276,,,,,,,,,,
15.8,0.9193634800627645,15.8,0.8793401854116433,,,,,,,,,,
15.840000000000002,0.9207958051283758,15.840000000000002,0.8685065087695107,,,,,,,,,,
15.88,0.9222268738732778,15.88,0.8787526191393733,,,,,,,,,,
15.920000000000002,0.9236566914793032,15.920000000000002,0.8698148518111759,,,,,,,,,,
15.96,0.9250852630974679,15.96,0.8826803976397156,,,,,,,,,,
16,0.9265125938482318,16,0.8745289035301812,,,,,,,,,,
16.040000000000003,0.9279386888217551,16.040000000000003,0.8875724852455409,,,,,,,,,,
16.08,0.9293635530781533,16.08,0.8839172465345856,,,,,,,,,,
16.120000000000005,0.9307871916477489,16.120000000000005,0.8949703987387402,,,,,,,,,,
16.16,0.9322096095313193,16.16,0.8914558703395546,,,,,,,,,,
16.2,0.9336308117003443,16.2,0.8977765039730825,,,,,,,,,,
16.24,0.9350508030972488,16.24,0.8912083214496171,,,,,,,,,,
16.280000000000005,0.9364695886356438,16.280000000000005,0.8949269593793103,,,,,,,,,,
16.32,0.9378871732005648,16.32,0.8937675046877348,,,,,,,,,,
16.36,0.9393035616487081,16.36,0.897383168199482,,,,,,,,,,
16.4,0.940718758808663,16.4,0.9008280329351591,,,,,,,,,,
16.44,0.942132769481144,16.44,0.8993877255063977,,,,,,,,,,
16.48,0.943545598439217,16.48,0.908458047168174,,,,,,,,,,
16.52,0.9449572504285283,16.52,0.9003166821821972,,,,,,,,,,
16.56,0.9463677301675244,16.56,0.9112785717666971,,,,,,,,,,
16.6,0.9477770423476768,16.6,0.900459703476476,,,,,,,,,,
16.64,0.949185191633698,16.64,0.912612076727075,,,,,,,,,,
16.68,0.9505921826637593,16.68,0.9051968311055031,,,,,,,,,,
16.72,0.9519980200497061,16.72,0.9253793466853102,,,,,,,,,,
16.76,0.9534027083772676,16.76,0.9292201588111324,,,,,,,,,,
16.8,0.954806252206268,16.8,0.950602407889542,,,,,,,,,,
16.84,0.9562086560708345,16.84,0.9323267956775245,,,,,,,,,,
16.88,0.9576099244796014,16.88,0.9404059517771486,,,,,,,,,,
16.92,0.9590100619159154,16.92,0.9198282664124562,,,,,,,,,,
16.96,0.9604090728380349,16.96,0.9391410299942167,,,,,,,,,,
17,0.9618069616793303,17,0.9243778295225746,,,,,,,,,,
17.040000000000003,0.9632037328484816,17.040000000000003,0.9388504186331696,,,,,,,,,,
17.08,0.9645993907296715,17.08,0.9349489408180423,,,,,,,,,,
17.120000000000005,0.9659939396827817,17.120000000000005,0.9466771965596767,,,,,,,,,,
17.16,0.9673873840435799,17.16,0.950801157246647,,,,,,,,,,
17.200000000000003,0.9687797281239138,17.200000000000003,0.9657235924157861,,,,,,,,,,
17.240000000000002,0.9701709762118945,17.240000000000002,0.9619964838118691,,,,,,,,,,
17.28,0.9715611325720837,17.28,0.9598189381076273,,,,,,,,,,
17.32,0.9729502014456767,17.32,0.9555993895279391,,,,,,,,,,
17.36,0.9743381870506845,17.36,0.9461694647298371,,,,,,,,,,
17.400000000000002,0.9757250935821138,17.400000000000002,0.9548444077917213,,,,,,,,,,
17.44,0.9771109252121436,17.44,0.933197766627516,,,,,,,,,,
17.48,0.9784956860903032,17.48,0.9500512409708778,,,,,,,,,,
17.52,0.9798793803436461,17.52,0.9302423504143748,,,,,,,,,,
17.560000000000002,0.9812620120769223,17.560000000000002,0.9452785650700546,,,,,,,,,,
17.6,0.9826435853727497,17.6,0.9362844908385537,,,,,,,,,,
17.64,0.9840241042917832,17.64,0.953254020529797,,,,,,,,,,
17.68,0.9854035728728835,17.68,0.9465911461293899,,,,,,,,,,
17.720000000000002,0.9867819951332814,17.720000000000002,0.9632884510707095,,,,,,,,,,
17.76,0.9881593750687429,17.76,0.9446238270414818,,,,,,,,,,
17.8,0.9895357166537326,17.8,0.9609732633909618,,,,,,,,,,
17.84,0.9909110238415737,17.84,0.9399490548480276,,,,,,,,,,
17.880000000000003,0.9922853005646085,17.880000000000003,0.9554834592600685,,,,,,,,,,
17.92,0.9936585507343563,17.92,0.9437201249453904,,,,,,,,,,
17.96,0.995030778241669,17.96,0.9529352307128859,,,,,,,,,,
18,0.9964019869568874,18,0.9519431908974125,,,,,,,,,,
18.040000000000003,0.9977721807299936,18.040000000000003,0.9574689522233693,,,,,,,,,,
18.080000000000002,0.9991413633907634,18.080000000000002,0.9519327398085807,,,,,,,,,,
18.12,1.000509538748917,18.12,0.9517262007409195,,,,,,,,,,
18.16,1.0018767105942674,18.16,0.9465586641549771,,,,,,,,,,
18.200000000000003,1.003242882696869,18.200000000000003,0.9398380427730664,,,,,,,,,,
18.240000000000002,1.0046080588071624,18.240000000000002,0.9471696887091928,,,,,,,,,,
18.28,1.0059722426561213,18.28,0.9378114807314544,,,,,,,,,,
18.32,1.0073354379553932,18.32,0.9584730580786598,,,,,,,,,,
18.36,1.008697648397444,18.36,0.9435172391009083,,,,,,,,,,
18.400000000000002,1.010058877655697,18.400000000000002,0.968569800753387,,,,,,,,,,
18.44,1.0114191293846728,18.44,0.962139697560508,,,,,,,,,,
18.48,1.0127784072201285,18.48,0.9761926945647552,,,,,,,,,,
18.52,1.0141367147791922,18.52,0.9769088693977594,,,,,,,,,,
18.560000000000002,1.0154940556604999,18.560000000000002,0.9892686842150558,,,,,,,,,,
18.6,1.0168504334443296,18.6,0.9819100568706347,,,,,,,,,,
18.64,1.0182058516927337,18.64,0.9966315872055931,,,,,,,,,,
18.68,1.019560313949671,18.68,0.9811665922466419,,,,,,,,,,
18.720000000000002,1.020913823741138,18.720000000000002,0.9979665262451896,,,,,,,,,,
18.76,1.0222663845752957,18.76,0.9896667658126,,,,,,,,,,
18.8,1.0236179999426003,18.8,1.0055179188141736,,,,,,,,,,
18.84,1.0249686733159287,18.84,1.00817503911229,,,,,,,,,,
18.880000000000003,1.0263184081507042,18.880000000000003,1.0127484591718308,,,,,,,,,,
18.92,1.0276672078850206,18.92,1.0130839183286686,,,,,,,,,,
18.96,1.029015075939767,18.96,1.0085785040572794,,,,,,,,,,
19,1.030362015718749,19,1.006398122916574,,,,,,,,,,
19.040000000000003,1.0317080306088091,19.040000000000003,1.0057921253475597,,,,,,,,,,
19.080000000000002,1.033053123979948,19.080000000000002,1.0093923953183177,,,,,,,,,,
19.12,1.034397299185443,19.12,1.0061221577329844,,,,,,,,,,
19.16,1.0357405595619655,19.16,1.0219596696433595,,,,,,,,,,
19.200000000000003,1.0370829084296982,19.200000000000003,1.0150697259278927,,,,,,,,,,
19.240000000000002,1.0384243490924494,19.240000000000002,1.0346647905126662,,,,,,,,,,
19.28,1.0397648848377705,19.28,1.0267218803516196,,,,,,,,,,
19.32,1.0411045189370662,19.32,1.036379791077985,,,,,,,,,,
19.36,1.0424432546457092,19.36,1.0297886081398786,,,,,,,,,,
19.400000000000002,1.0437810952031517,19.400000000000002,1.0284411286371533,,,,,,,,,,
19.44,1.0451180438330336,19.44,1.026696546901184,,,,,,,,,,
19.48,1.0464541037432957,19.48,1.0223486482858628,,,,,,,,,,
19.52,1.0477892781262852,19.52,1.0163014696296324,,,,,,,,,,
19.560000000000002,1.0491235701588648,19.560000000000002,1.019806462280768,,,,,,,,,,
19.6,1.050456983002518,19.6,1.0139923464202283,,,,,,,,,,
19.64,1.0517895198034575,19.64,1.0204937200773665,,,,,,,,,,
19.68,1.0531211836927257,19.68,1.0216854874514751,,,,,,,,,,
19.720000000000002,1.0544519777863033,19.720000000000002,1.020860361432171,,,,,,,,,,
19.76,1.0557819051852073,19.76,1.0221193519835692,,,,,,,,,,
19.8,1.0571109689755975,19.8,1.0216239802321878,,,,,,,,,,
19.84,1.0584391722288746,19.84,1.0269743021786697,,,,,,,,,,
19.880000000000003,1.0597665180017812,19.880000000000003,1.0355601983385514,,,,,,,,,,
19.92,1.061093009336501,19.92,1.0380608863876146,,,,,,,,,,
19.96,1.0624186492607572,19.96,1.0499859411576644,,,,,,,,,,
20,1.0637434407879118,20,1.0567176764248316,,,,,,,,,,
20.040000000000003,1.0650673869170584,20.040000000000003,1.0624663209380174,,,,,,,,,,
20.080000000000002,1.0663904906331223,20.080000000000002,1.072987964221194,,,,,,,,,,
20.12,1.0677127549069525,20.12,1.0746804858751995,,,,,,,,,,
20.16,1.0690341826954175,20.16,1.0820661456264478,,,,,,,,,,
20.200000000000003,1.0703547769414987,20.200000000000003,1.0801383328164438,,,,,,,,,,
20.240000000000002,1.071674540574382,20.240000000000002,1.0755199576973908,,,,,,,,,,
20.28,1.0729934765095497,20.28,1.0709320863052987,,,,,,,,,,
20.32,1.074311587648873,20.32,1.059871911679417,,,,,,,,,,
20.360000000000003,1.0756288768807,20.360000000000003,1.0617031866898976,,,,,,,,,,
20.400000000000002,1.076945347079948,20.400000000000002,1.0552429921130193,,,,,,,,,,
20.44,1.078261001108188,20.44,1.0601253926038725,,,,,,,,,,
20.48,1.0795758418137371,20.48,1.0618042466510886,,,,,,,,,,
20.52,1.080889872031743,20.52,1.0617405519658556,,,,,,,,,,
20.560000000000002,1.0822030945842709,20.560000000000002,1.0592598607821444,,,,,,,,,,
20.6,1.0835155122803897,20.6,1.0583776198416937,,,,,,,,,,
20.64,1.084827127916256,20.64,1.0599196884095774,,,,,,,,,,
20.68,1.0861379442752002,20.68,1.0705766768452363,,,,,,,,,,
20.720000000000002,1.0874479641278068,20.720000000000002,1.0878351775650423,,,,,,,,,,
20.76,1.0887571902320017,20.76,1.1068477962994976,,,,,,,,,,
20.8,1.09006562533313,20.8,1.1403892513219156,,,,,,,,,,
20.84,1.09137327216404,20.84,1.1666646052782552,,,,,,,,,,
20.880000000000003,1.092680133445163,20.880000000000003,1.2115745653743457,,,,,,,,,,
20.92,1.0939862118845947,20.92,1.2323521524794476,,,,,,,,,,
20.96,1.0952915101781717,20.96,1.2361117169136766,,,,,,,,,,
21,1.0965960310095542,21,1.222842046769829,,,,,,,,,,
21.040000000000003,1.0978997770503005,21.040000000000003,1.2239217877096702,,,,,,,,,,
21.080000000000002,1.099202750959947,21.080000000000002,1.2181681098675203,,,,,,,,,,
21.12,1.1005049553860828,21.12,1.2235151442498022,,,,,,,,,,
21.16,1.1018063929644284,21.16,1.2165815795868808,,,,,,,,,,
21.200000000000003,1.1031070663189095,21.200000000000003,1.2285653570077426,,,,,,,,,,
21.240000000000002,1.1044069780617318,21.240000000000002,1.2224783937559989,,,,,,,,,,
21.28,1.1057061307934564,21.28,1.2308478973325874,,,,,,,,,,
21.32,1.1070045271030726,21.32,1.2183350029959268,,,,,,,,,,
21.360000000000003,1.1083021695680721,21.360000000000003,1.1828329939535933,,,,,,,,,,
21.400000000000002,1.1095990607545199,21.400000000000002,1.1595736160061034,,,,,,,,,,
21.44,1.1108952032171273,21.44,1.1123408332196856,,,,,,,,,,
21.48,1.112190599499323,21.48,1.0896358107597133,,,,,,,,,,
21.52,1.1134852521333238,21.52,1.0645815712673827,,,,,,,,,,
21.560000000000002,1.1147791636402056,21.560000000000002,1.0642016687406237,,,,,,,,,,
21.6,1.11607233652997,21.6,1.0580756890642928,,,,,,,,,,
21.64,1.1173647733016179,21.64,1.071991075970766,,,,,,,,,,
21.68,1.1186564764432143,21.68,1.0749495461387477,,,,,,,,,,
21.720000000000002,1.1199474484319578,21.720000000000002,1.0985017495840015,,,,,,,,,,
21.76,1.1212376917342477,21.76,1.1043818648885508,,,,,,,,,,
21.8,1.1225272088057505,21.8,1.1333593827244246,,,,,,,,,,
21.84,1.1238160020914667,21.84,1.1443336379408025,,,,,,,,,,
21.880000000000003,1.1251040740257974,21.880000000000003,1.1771514110340908,,,,,,,,,,
21.92,1.1263914270326065,21.92,1.1903374820065673,,,,,,,,,,
21.96,1.1276780635252892,21.96,1.2255558163995488,,,,,,,,,,
22,1.128963985906834,22,1.237755142860531,,,,,,,,,,
22.040000000000003,1.1302491965698866,22.040000000000003,1.284176094510362,,,,,,,,,,
22.080000000000002,1.1315336978968138,22.080000000000002,1.2937128036885805,,,,,,,,,,
22.12,1.1328174922597651,22.12,1.3244708782177004,,,,,,,,,,
22.16,1.1341005820207364,22.16,1.32326976083993,,,,,,,,,,
22.200000000000003,1.1353829695316304,22.200000000000003,1.305679634170064,,,,,,,,,,
22.240000000000002,1.1366646571343189,22.240000000000002,1.2814873268672187,,,,,,,,,,
22.28,1.1379456471607015,22.28,1.232480266178557,,,,,,,,,,
22.32,1.1392259419327693,22.32,1.221594723461157,,,,,,,,,,
22.360000000000003,1.1405055437626614,22.360000000000003,1.1777260440753716,,,,,,,,,,
22.400000000000002,1.1417844549527265,22.400000000000002,1.1802598491309426,,,,,,,,,,
22.44,1.14306267779558,22.44,1.1511976828128676,,,,,,,,,,
22.48,1.144340214574163,22.48,1.1645316365853506,,,,,,,,,,
22.520000000000003,1.145617067561802,22.520000000000003,1.1511445280134789,,,,,,,,,,
22.560000000000002,1.1468932390222635,22.560000000000002,1.1719007871224,,,,,,,,,,
22.6,1.1481687312098132,22.6,1.1640113308666133,,,,,,,,,,
22.64,1.1494435463692714,22.64,1.1828915358440164,,,,,,,,,,
22.68,1.1507176867360702,22.68,1.1794392656427763,,,,,,,,,,
22.720000000000002,1.1519911545363086,22.720000000000002,1.1973679515509785,,,,,,,,,,
22.76,1.1532639519868075,22.76,1.2019597701590725,,,,,,,,,,
22.8,1.1545360812951655,22.8,1.2245748722512668,,,,,,,,,,
22.84,1.155807544659813,22.84,1.2338735667135454,,,,,,,,,,
22.880000000000003,1.157078344270066,22.880000000000003,1.2587252784682612,,,,,,,,,,
22.92,1.1583484823061796,22.92,1.2694452360424058,,,,,,,,,,
22.96,1.1596179609394022,22.96,1.2846054172296506,,,,,,,,,,
23,1.1608867823320275,23,1.2818917575861424,,,,,,,,,,
23.040000000000003,1.1621549486374472,23.040000000000003,1.2763094987591403,,,,,,,,,,
23.080000000000002,1.1634224620002025,23.080000000000002,1.2674235932800193,,,,,,,,,,
23.12,1.1646893245560366,23.12,1.2600459367137884,,,,,,,,,,
23.16,1.1659555384319458,23.16,1.2612733448648266,,,,,,,,,,
23.200000000000003,1.16722110574623,23.200000000000003,1.2467387639720044,,,,,,,,,,
23.240000000000002,1.1684860286085432,23.240000000000002,1.2366914791819885,,,,,,,,,,
23.28,1.169750309119944,23.28,1.2114319386103347,,,,,,,,,,
23.32,1.171013949372944,23.32,1.1925709592520668,,,,,,,,,,
23.360000000000003,1.1722769514515596,23.360000000000003,1.1752953112204996,,,,,,,,,,
23.400000000000002,1.1735393174313593,23.400000000000002,1.166561910559122,,,,,,,,,,
23.44,1.1748010493795118,23.44,1.1615016601842845,,,,,,,,,,
23.48,1.176062149354836,23.48,1.157893737353584,,,,,,,,,,
23.520000000000003,1.1773226194078474,23.520000000000003,1.1650827275611446,,,,,,,,,,
23.560000000000002,1.1785824615808063,23.560000000000002,1.1728579895087705,,,,,,,,,,
23.6,1.1798416779077652,23.6,1.1889803269146926,,,,,,,,,,
23.64,1.181100270414615,23.64,1.2057388170184136,,,,,,,,,,
23.68,1.1823582411191322,23.68,1.2307370005707385,,,,,,,,,,
23.720000000000002,1.1836155920310243,23.720000000000002,1.2580420021352687,,,,,,,,,,
23.76,1.1848723251519764,23.76,1.2885152773939366,,,,,,,,,,
23.8,1.1861284424756953,23.8,1.3054844539455248,,,,,,,,,,
23.84,1.1873839459879576,23.84,1.3108865525169406,,,,,,,,,,
23.880000000000003,1.1886388376666503,23.880000000000003,1.3087644894936399,,,,,,,,,,
23.92,1.1898931194818192,23.92,1.2936715701915547,,,,,,,,,,
23.96,1.1911467933957103,23.96,1.2786618653893917,,,,,,,,,,
24,1.192399861362815,24,1.2571553939500901,,,,,,,,,,
24.040000000000003,1.193652325329914,24.040000000000003,1.2525236882788535,,,,,,,,,,
24.080000000000002,1.194904187236119,24.080000000000002,1.2316603497649068,,,,,,,,,,
24.12,1.1961554490129165,24.12,1.2329404340422017,,,,,,,,,,
24.16,1.1974061125842108,24.16,1.2151476436213668,,,,,,,,,,
24.200000000000003,1.1986561798663653,24.200000000000003,1.2137619916259998,,,,,,,,,,
24.240000000000002,1.199905652768245,24.240000000000002,1.1980106597505737,,,,,,,,,,
24.28,1.201154533191258,24.28,1.202071151233242,,,,,,,,,,
24.32,1.2024028230293977,24.32,1.1929018719419597,,,,,,,,,,
24.360000000000003,1.2036505241692823,24.360000000000003,1.199825055396616,,,,,,,,,,
24.400000000000002,1.2048976384901966,24.400000000000002,1.1987713293128797,,,,,,,,,,
24.44,1.2061441678641323,24.44,1.2086496270744167,,,,,,,,,,
24.48,1.2073901141558276,24.48,1.2138665083677935,,,,,,,,,,
24.520000000000003,1.2086354792228096,24.520000000000003,1.2330387512097545,,,,,,,,,,
24.560000000000002,1.209880264915429,24.560000000000002,1.2442993959990625,,,,,,,,,,
24.6,1.2111244730769053,24.6,1.257130197689582,,,,,,,,,,
24.64,1.2123681055433608,24.64,1.2653541564161073,,,,,,,,,,
24.680000000000003,1.2136111641438634,24.680000000000003,1.2635158773381372,,,,,,,,,,
24.720000000000002,1.2148536507004613,24.720000000000002,1.265085976579459,,,,,,,,,,
24.76,1.216095567028225,24.76,1.2593150175195182,,,,,,,,,,
24.8,1.2173369149352817,24.8,1.2603783134337307,,,,,,,,,,
24.84,1.218577696222857,24.84,1.254977799852392,,,,,,,,,,
24.880000000000003,1.219817912685308,24.880000000000003,1.2588809669410694,,,,,,,,,,
24.92,1.2210575661101637,24.92,1.248643057020313,,,,,,,,,,
24.96,1.2222966582781603,24.96,1.246545896581692,,,,,,,,,,
25,1.2235351909632781,25,1.2309005680995369,,,,,,,,,,
25.040000000000003,1.2247731659327792,25.040000000000003,1.2257195034808026,,,,,,,,,,
25.080000000000002,1.2260105849472414,25.080000000000002,1.2048673833841428,,,,,,,,,,
25.12,1.2272474497605959,25.12,1.196668647396539,,,,,,,,,,
25.16,1.2284837621201616,25.16,1.188105962334412,,,,,,,,,,
25.200000000000003,1.2297195237666823,25.200000000000003,1.1863660487846226,,,,,,,,,,
25.240000000000002,1.2309547364343592,25.240000000000002,1.1841063513177392,,,,,,,,,,
25.28,1.2321894018508888,25.28,1.192165109966182,,,,,,,,,,
25.32,1.2334235217374954,25.32,1.2024595337810127,,,,,,,,,,
25.360000000000003,1.234657097808966,25.360000000000003,1.2155204265876032,,,,,,,,,,
25.400000000000002,1.235890131773685,25.400000000000002,1.2284891663814141,,,,,,,,,,
25.44,1.237122625333668,25.44,1.2404067307924342,,,,,,,,,,
25.48,1.238354580184595,25.48,1.2498565375491684,,,,,,,,,,
25.520000000000003,1.2395859980158446,25.520000000000003,1.247012487696875,,,,,,,,,,
25.560000000000002,1.2408168805105262,25.560000000000002,1.2588512690516964,,,,,,,,,,
25.6,1.242047229345515,25.6,1.2549691608947784,,,,,,,,,,
25.64,1.2432770461914822,25.64,1.2662345787288933,,,,,,,,,,
25.680000000000003,1.2445063327129295,25.680000000000003,1.2660101768822813,,,,,,,,,,
25.720000000000002,1.2457350905682214,25.720000000000002,1.2712732427079423,,,,,,,,,,
25.76,1.2469633214096156,25.76,1.2687136985713683,,,,,,,,,,
25.8,1.2481910268832976,25.8,1.2727754451133415,,,,,,,,,,
25.84,1.2494182086294097,25.84,1.2657764124599384,,,,,,,,,,
25.880000000000003,1.2506448682820845,25.880000000000003,1.268304631679782,,,,,,,,,,
25.92,1.251871007469475,25.92,1.264022791507208,,,,,,,,,,
25.96,1.2530966278137865,25.96,1.2673560883429136,,,,,,,,,,
26,1.2543217309313064,26,1.26729012473933,,,,,,,,,,
26.040000000000003,1.2555463184324365,26.040000000000003,1.277345214275061,,,,,,,,,,
26.080000000000002,1.2567703919217208,26.080000000000002,1.2853806181106426,,,,,,,,,,
26.12,1.2579939529978796,26.12,1.3008014971046522,,,,,,,,,,
26.16,1.2592170032538357,26.16,1.3208744845420994,,,,,,,,,,
26.200000000000003,1.2604395442767464,26.200000000000003,1.3370857773467462,,,,,,,,,,
26.240000000000002,1.2616615776480322,26.240000000000002,1.350878100419036,,,,,,,,,,
26.28,1.2628831049434073,26.28,1.3546303854554225,,,,,,,,,,
26.32,1.2641041277329081,26.32,1.3501416275512974,,,,,,,,,,
26.360000000000003,1.2653246475809217,26.360000000000003,1.328139185082701,,,,,,,,,,
26.400000000000002,1.2665446660462159,26.400000000000002,1.3291781750478777,,,,,,,,,,
26.44,1.2677641846819676,26.44,1.3128435242415035,,,,,,,,,,
26.48,1.2689832050357905,26.48,1.3171397919846493,,,,,,,,,,
26.520000000000003,1.2702017286497647,26.520000000000003,1.3133053490584143,,,,,,,,,,
26.560000000000002,1.271419757060463,26.560000000000002,1.3182923994289117,,,,,,,,,,
26.6,1.272637291798981,26.6,1.3139404615090315,,,,,,,,,,
26.64,1.2738543343909632,26.64,1.316874143705631,,,,,,,,,,
26.680000000000003,1.275070886356631,26.680000000000003,1.3077305955055796,,,,,,,,,,
26.720000000000002,1.27628694921081,26.720000000000002,1.3079718886474156,,,,,,,,,,
26.76,1.2775025244629579,26.76,1.2966601140434073,,,,,,,,,,
26.8,1.2787176136171905,26.8,1.2983188426140402,,,,,,,,,,
26.840000000000003,1.2799322181723094,26.840000000000003,1.2916958330044548,,,,,,,,,,
26.880000000000003,1.2811463396218283,26.880000000000003,1.2968095756653337,,,,,,,,,,
26.92,1.2823599794539986,26.92,1.2969109515057686,,,,,,,,,,
26.96,1.2835731391518377,26.96,1.300026113891248,,,,,,,,,,
27,1.284785820193154,27,1.3097181156939541,,,,,,,,,,
27.040000000000003,1.2859980240505715,27.040000000000003,1.3159534849710934,,,,,,,,,,
27.080000000000002,1.2872097521915586,27.080000000000002,1.3202897427891627,,,,,,,,,,
27.12,1.2884210060784522,27.12,1.3203884127814838,,,,,,,,,,
27.16,1.2896317871684824,27.16,1.318170412646872,,,,,,,,,,
27.200000000000003,1.2908420969137984,27.200000000000003,1.311390666975675,,,,,,,,,,
27.240000000000002,1.2920519367614949,27.240000000000002,1.311407223211884,,,,,,,,,,
27.28,1.2932613081536357,27.28,1.3027365965422686,,,,,,,,,,
27.32,1.2944702125272782,27.32,1.3044980393484729,,,,,,,,,,
27.360000000000003,1.2956786513144993,27.360000000000003,1.2998792475823242,,,,,,,,,,
27.400000000000002,1.2968866259424199,27.400000000000002,1.3005091095750132,,,,,,,,,,
27.44,1.2980941378332282,27.44,1.2984808905605747,,,,,,,,,,
27.48,1.2993011884042038,27.48,1.2950143030266237,,,,,,,,,,
27.520000000000003,1.3005077790677442,27.520000000000003,1.29421127278007,,,,,,,,,,
27.560000000000002,1.301713911231385,27.560000000000002,1.2943452330953822,,,,,,,,,,
27.6,1.302919586297827,27.6,1.2941110970277032,,,,,,,,,,
27.64,1.3041248056649573,27.64,1.2996560751534285,,,,,,,,,,
27.680000000000003,1.3053295707258747,27.680000000000003,1.3061103270726582,,,,,,,,,,
